706,26,Cosmos 278,Success,71,13:00:00,9/04/1969,RVSN USSR,
707,17,Molniya-1 n†­16,Success,34,2:30:00,11/04/1969,RVSN USSR,
708,6,Canyon 2 (AFP-827),Success,16,2:30:00,13/04/1969,General Dynamics,
709,25,Cosmos 279,Success,71,8:14:00,15/04/1969,RVSN USSR,
710,50,OPS 5310,Success,66,17:30:00,15/04/1969,US Air Force,59
711,17,Cosmos 280,Success,71,9:55:00,23/04/1969,RVSN USSR,
712,26,Cosmos 281,Partial Failure,71,9:15:00,13/05/1969,RVSN USSR,
713,12,Apollo 10,Success,46,16:49:00,18/05/1969,NASA,"1,160.00"
714,26,Cosmos 282,Success,71,8:40:00,20/05/1969,RVSN USSR,
715,48,"OPS-6909, OPS-6911, OV5-5, OV5-6, OV5-9",Success,67,7:57:00,23/05/1969,Martin Marietta,
716,21,Cosmos 283,Success,22,13:00:00,27/05/1969,RVSN USSR,
717,25,Cosmos 284,Success,71,6:59:00,29/05/1969,RVSN USSR,
718,21,Cosmos 285,Success,22,12:57:00,3/06/1969,RVSN USSR,
719,50,OPS 1077,Success,66,16:49:00,3/06/1969,US Air Force,59
720,32,BOR-2 Shuttle,Success,25,6:00:00,12/06/1969,RVSN USSR,
721,31,Luna-15b,Failure,42,23:59:00,14/06/1969,RVSN USSR,
722,26,Cosmos 286,Success,71,8:59:00,15/06/1969,RVSN USSR,
723,25,Cosmos 287,Success,71,6:50:00,24/06/1969,RVSN USSR,
724,17,Cosmos 288,Success,71,6:59:00,27/06/1969,RVSN USSR,
725,4,STV-2,Failure,29,8:06:00,3/07/1969,CECLES,
726,18,5L (Zond L1S-2),Failure,38,20:18:00,3/07/1969,RVSN USSR,
727,26,Cosmos 289,Success,71,9:00:00,10/07/1969,RVSN USSR,
728,11,Apollo 11,Success,46,13:32:00,16/07/1969,NASA,"1,160.00"
729,26,Cosmos 290,Success,71,12:30:00,22/07/1969,RVSN USSR,
730,17,Molniya-1 n†­18,Success,34,12:55:00,22/07/1969,RVSN USSR,
731,21,DS-P1-You #23,Failure,22,9:00:00,23/07/1969,RVSN USSR,
732,33,Cosmos 291,Success,69,5:40:00,6/08/1969,RVSN USSR,
733,30,Zond-7,Success,42,23:48:00,7/08/1969,RVSN USSR,
734,42,ATS-5,Success,17,11:01:00,12/08/1969,General Dynamics,
735,20,Cosmos 292,Success,24,22:00:00,13/08/1969,RVSN USSR,
736,25,Cosmos 293,Success,71,11:59:00,16/08/1969,RVSN USSR,
737,26,Cosmos 294,Success,71,13:00:00,19/08/1969,RVSN USSR,
738,21,Cosmos 295,Success,22,14:14:00,22/08/1969,RVSN USSR,
739,50,OPS 7807,Success,63,16:00:00,23/08/1969,US Air Force,
740,25,Cosmos 296,Success,71,9:05:00,29/08/1969,RVSN USSR,
741,26,Cosmos 297,Success,71,11:00:00,2/09/1969,RVSN USSR,
742,24,Cosmos 298,Success,68,16:00:00,15/09/1969,RVSN USSR,
743,25,Cosmos 299,Success,71,8:40:00,18/09/1969,RVSN USSR,
744,53,Osumi,Failure,30,0:00:00,22/09/1969,UT,
745,31,Cosmos 300 (luna-16a),Success,42,15:00:00,23/09/1969,RVSN USSR,
746,26,Cosmos 301,Success,71,12:15:00,24/09/1969,RVSN USSR,
747,26,Meteor n†­13,Success,75,1:45:00,6/10/1969,RVSN USSR,
748,25,Soyuz 6,Success,53,11:10:00,11/10/1969,RVSN USSR,
749,17,Soyuz 7,Success,53,10:44:00,12/10/1969,RVSN USSR,
750,25,Soyuz 8,Success,53,10:19:00,13/10/1969,RVSN USSR,
751,32,Intercosmos-1,Success,22,13:19:00,14/10/1969,RVSN USSR,
752,26,Cosmos 302,Success,71,11:45:00,17/10/1969,RVSN USSR,
753,21,Cosmos 303,Success,22,10:00:00,18/10/1969,RVSN USSR,
754,19,Cosmos 304,Success,24,12:49:00,21/10/1969,RVSN USSR,
755,31,Cosmos 305 (Luna-16b),Failure,42,14:09:00,22/10/1969,RVSN USSR,
756,17,Cosmos 306,Success,71,9:40:00,24/10/1969,RVSN USSR,
757,32,Cosmos 307,Success,22,13:01:00,24/10/1969,RVSN USSR,
758,50,OPS 8455,Success,63,18:10:00,24/10/1969,US Air Force,
759,34,IS Mass Model,Success,69,10:59:00,1/11/1969,Yuzhmash,
760,21,Cosmos 308,Success,22,12:00:00,4/11/1969,RVSN USSR,
761,26,Cosmos 309,Success,71,11:30:00,12/11/1969,RVSN USSR,
762,11,Apollo 12,Success,46,16:22:00,14/11/1969,NASA,"1,160.00"
763,25,Cosmos 310,Success,71,8:30:00,15/11/1969,RVSN USSR,
764,29,Test flight,Failure,31,0:00:00,16/11/1969,CASC,
765,21,Cosmos 311,Success,22,11:04:00,24/11/1969,RVSN USSR,
766,19,Cosmos 312,Success,24,16:49:00,24/11/1969,RVSN USSR,
767,30,Zond (L1E),Failure,42,9:00:00,28/11/1969,RVSN USSR,
768,28,Cosmos 313,Success,71,13:20:00,3/12/1969,RVSN USSR,
769,21,Cosmos 314,Success,22,12:59:00,11/12/1969,RVSN USSR,
770,19,Cosmos 315,Success,24,3:26:00,20/12/1969,RVSN USSR,
771,34,Cosmos 316,Success,69,9:25:00,23/12/1969,RVSN USSR,
772,26,Cosmos 317,Success,71,13:50:00,23/12/1969,RVSN USSR,
773,32,Intercosmos-2,Success,22,9:59:00,25/12/1969,RVSN USSR,
774,19,Ionosfernaya #1,Failure,24,14:20:00,27/12/1969,RVSN USSR,
775,25,Cosmos 318,Success,71,9:20:00,9/01/1970,RVSN USSR,
776,50,OPS 6531,Success,63,18:43:00,14/01/1970,US Air Force,
777,21,Cosmos 319,Success,22,13:40:00,15/01/1970,RVSN USSR,
778,32,Cosmos 320,Success,22,10:59:00,16/01/1970,RVSN USSR,
779,21,Cosmos 321,Success,22,20:20:00,20/01/1970,RVSN USSR,
780,26,Cosmos 322,Success,71,12:00:00,21/01/1970,RVSN USSR,
781,21,DS-P1-I #6,Failure,22,15:40:00,30/01/1970,RVSN USSR,
782,30,Luna-16c,Failure,42,4:16:00,6/02/1970,RVSN USSR,
783,26,Cosmos 323,Success,71,12:00:00,10/02/1970,RVSN USSR,
784,53,Osumi,Success,30,4:25:00,11/02/1970,UT,
785,28,Molniya-1 n†­17,Success,34,18:57:00,17/02/1970,RVSN USSR,
786,21,Cosmos 324,Success,22,17:24:00,27/02/1970,RVSN USSR,
787,28,Cosmos 325,Success,71,12:14:00,4/03/1970,RVSN USSR,
788,2,WIKA & MIKA,Success,28,15:20:00,10/03/1970,CNES,
789,28,Cosmos 326,Success,71,8:00:00,13/03/1970,RVSN USSR,
790,26,Meteor n†­14,Partial Failure,75,11:10:00,17/03/1970,RVSN USSR,
791,21,Cosmos 327,Success,22,14:39:00,18/03/1970,RVSN USSR,
792,26,Cosmos 328,Success,71,11:45:00,27/03/1970,RVSN USSR,
793,28,Cosmos 329,Success,71,8:30:00,3/04/1970,RVSN USSR,
794,20,Cosmos 330,Success,24,11:10:00,7/04/1970,RVSN USSR,
795,25,Cosmos 331,Success,71,10:15:00,8/04/1970,RVSN USSR,
796,47,Vela 11 & 12,Success,67,10:50:00,8/04/1970,Martin Marietta,
797,20,Cosmos 332,Success,24,17:00:00,11/04/1970,RVSN USSR,
798,11,Apollo 13,Success,46,19:13:00,11/04/1970,NASA,"1,160.00"
799,26,Cosmos 333,Success,71,9:00:00,15/04/1970,RVSN USSR,
800,50,OPS 2863,Success,63,15:52:00,15/04/1970,US Air Force,
801,21,Cosmos 334,Success,22,13:20:00,23/04/1970,RVSN USSR,
802,29,Dong Fang Hong 1,Success,31,13:35:00,24/04/1970,CASC,
803,32,Cosmos 335,Success,22,22:24:00,24/04/1970,RVSN USSR,
804,20,Cosmos 336 to 343,Success,24,17:09:00,25/04/1970,RVSN USSR,
805,26,Meteor n†­15,Success,75,10:50:00,28/04/1970,RVSN USSR,
806,26,Cosmos 344,Success,71,10:10:00,12/05/1970,RVSN USSR,
807,25,Cosmos 345,Success,71,9:20:00,20/05/1970,RVSN USSR,
808,21,DS-P1-You #36,Failure,22,12:39:00,22/05/1970,RVSN USSR,
809,25,Soyuz 9,Success,53,19:00:00,1/06/1970,Roscosmos,
810,25,Cosmos 346,Success,71,9:30:00,10/06/1970,RVSN USSR,
811,4,STV-3,Failure,29,6:06:00,12/06/1970,CECLES,
812,32,Cosmos 347,Success,22,9:30:00,12/06/1970,RVSN USSR,
813,21,Cosmos 348,Success,22,4:59:00,13/06/1970,RVSN USSR,
814,28,Cosmos 349,Success,71,12:59:00,17/06/1970,RVSN USSR,
815,6,AFP-720 (Rhyolite-1),Success,16,11:37:00,19/06/1970,General Dynamics,
816,26,Meteor n†­16,Success,75,14:15:00,23/06/1970,RVSN USSR,
817,50,OPS 6820,Success,63,14:50:00,25/06/1970,US Air Force,
818,28,Molniya-1 n†­21,Success,34,3:23:00,26/06/1970,RVSN USSR,
819,25,Cosmos 350,Success,71,12:00:00,26/06/1970,RVSN USSR,
820,21,Cosmos 351,Success,22,7:39:00,27/06/1970,RVSN USSR,
821,20,Strela-2M satellite,Failure,24,16:40:00,27/06/1970,RVSN USSR,
822,25,Cosmos 352,Success,71,10:30:00,7/07/1970,RVSN USSR,
823,26,Cosmos 353,Success,71,13:35:00,9/07/1970,RVSN USSR,
824,28,Zenit-4 n†­75,Failure,71,12:30:00,21/07/1970,RVSN USSR,
825,24,Cosmos 354,Success,68,22:00:00,28/07/1970,RVSN USSR,
826,32,BOR-2 Shuttle,Success,25,2:00:00,31/07/1970,RVSN USSR,
827,32,Intercosmos-3,Success,22,2:59:00,7/08/1970,RVSN USSR,
828,28,Cosmos 355,Success,71,9:30:00,7/08/1970,RVSN USSR,
829,21,Cosmos 356,Success,22,19:59:00,10/08/1970,RVSN USSR,
830,25,Venera 7,Success,35,5:38:00,17/08/1970,RVSN USSR,
831,50,OPS 7874,Success,63,14:45:00,18/08/1970,US Air Force,
832,21,Cosmos 357,Success,22,14:59:00,19/08/1970,RVSN USSR,
833,19,Cosmos 358,Partial Failure,24,14:30:00,20/08/1970,RVSN USSR,
834,25,Cosmos 359,Partial Failure,35,5:06:00,22/08/1970,RVSN USSR,
835,25,Cosmos 360,Success,71,8:30:00,29/08/1970,RVSN USSR,
836,6,AFP-827 (Canyon-3),Success,16,1:00:00,1/09/1970,General Dynamics,
837,26,Cosmos 361,Success,71,10:30:00,8/09/1970,RVSN USSR,
838,30,Luna-16,Success,42,13:25:00,12/09/1970,RVSN USSR,
839,21,Cosmos 362,Success,22,12:00:00,16/09/1970,RVSN USSR,
840,25,Cosmos 363,Success,71,8:10:00,17/09/1970,RVSN USSR,
841,53,Shinsei,Failure,37,5:00:00,22/09/1970,ISAS,
842,26,Cosmos 364,Success,71,13:00:00,22/09/1970,RVSN USSR,
843,22,Cosmos 365,Success,68,14:05:00,25/09/1970,RVSN USSR,
844,28,Molniya-1 n†­19,Success,34,8:14:00,29/09/1970,RVSN USSR,
845,17,Cosmos 366,Success,71,8:20:00,1/10/1970,RVSN USSR,
846,33,Cosmos 367,Success,69,10:26:00,3/10/1970,RVSN USSR,
847,25,Cosmos 368,Success,71,12:39:00,8/10/1970,RVSN USSR,
848,21,Cosmos 369,Success,22,15:10:00,8/10/1970,RVSN USSR,
849,17,Cosmos 370,Success,71,11:04:00,9/10/1970,RVSN USSR,
850,19,Cosmos 371,Success,24,13:57:00,12/10/1970,RVSN USSR,
851,21,Intercosmos-4,Success,22,11:30:00,14/10/1970,RVSN USSR,
852,26,Meteor n†­17,Success,75,11:22:00,15/10/1970,RVSN USSR,
853,19,Cosmos 372,Success,24,15:00:00,16/10/1970,RVSN USSR,
854,33,Cosmos 373,Success,69,5:38:00,20/10/1970,RVSN USSR,
855,30,Zond-8,Success,42,19:55:00,20/10/1970,RVSN USSR,
856,34,Cosmos 374,Success,69,4:42:00,23/10/1970,RVSN USSR,
857,50,OPS 7568,Success,63,17:40:00,23/10/1970,US Air Force,
858,34,Cosmos 375,Success,69,2:36:00,30/10/1970,RVSN USSR,
859,28,Cosmos 376,Success,71,13:20:00,30/10/1970,RVSN USSR,
860,4,Orba,Failure,18,0:34:00,2/11/1970,RAE,
861,47,OPS-5960 (IMEWS-1/DSP-1),Partial Failure,64,10:35:00,6/11/1970,Martin Marietta,
862,30,Luna-17,Success,42,14:40:00,10/11/1970,RVSN USSR,
863,25,Cosmos 377,Success,71,9:20:00,11/11/1970,RVSN USSR,
864,20,Cosmos 378,Success,24,0:00:00,17/11/1970,RVSN USSR,
865,25,Cosmos 379 (T2K Lunar Lander),Success,54,5:15:00,24/11/1970,RVSN USSR,
866,21,Cosmos 380,Success,22,10:59:00,24/11/1970,RVSN USSR,
867,28,Molniya-1 n†­23,Success,34,15:47:00,27/11/1970,RVSN USSR,
868,43,OAO-B,Failure,18,22:40:00,30/11/1970,General Dynamics,
869,20,Cosmos 381,Success,24,4:00:00,2/12/1970,RVSN USSR,
870,30,Cosmos 382 (L1E),Success,42,17:00:00,2/12/1970,RVSN USSR,
871,28,Cosmos 383,Success,71,13:55:00,3/12/1970,RVSN USSR,
872,26,Cosmos 384,Success,71,11:10:00,10/12/1970,RVSN USSR,
873,52,Explorer 42,Success,47,10:53:00,12/12/1970,ASI,
874,2,Pole,Success,28,12:00:00,12/12/1970,CNES,
875,20,Cosmos 385,Success,24,13:00:00,12/12/1970,RVSN USSR,
876,25,Cosmos 386,Success,71,10:00:00,15/12/1970,RVSN USSR,
877,20,Cosmos 387,Success,24,4:30:00,16/12/1970,RVSN USSR,
878,21,Cosmos 388,Success,22,9:39:00,18/12/1970,RVSN USSR,
879,26,Cosmos 389,Success,75,16:15:00,18/12/1970,RVSN USSR,
880,20,DS-P1-M #1,Failure,24,21:30:00,22/12/1970,RVSN USSR,
881,17,Molniya-1 n†­22,Success,34,3:50:00,25/12/1970,RVSN USSR,
